trail_id,name,area_name,city_name,state_name,country_name,_geoloc,popularity,length,elevation_gain,difficulty_rating,route_type,visitor_usage,avg_rating,num_reviews,features,activities,units,lat,lng,summer_temp,winter_temp,annual_rain,annual_snow,dogs-no,forest,river
10042519,pj lake trail,olympic national park,port angeles,washington,united states,"{'lat': 47.94586, 'lng': -123.42561}",15.4162,2414.01,217.932,7,out and back,3,4.5,52,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i,47.94586,-123.42561,25.1,-11.3,1504.85,601.783,true,true,true
10034432,silver lake way trail,olympic national park,quilcene,washington,united states,"{'lat': 47.87458, 'lng': -123.08228}",15.2309,9656.04,520.9032,3,out and back,2,4.5,57,"['dogs-leash', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'fishing', 'hiking', 'walking']",i,47.87458,-123.08228,24.7,-9.896,1301.84,462.434,false,true,true
10240717,lake constance trail,olympic national park,brinnon,washington,united states,"{'lat': 47.74152, 'lng': -123.04939}",14.9382,23335.43,1492.9104,5,out and back,1,4.5,55,"['dogs-no', 'forest', 'lake', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'fishing', 'hiking', 'mountain-biking', 'rock-climbing', 'fly-fishing']",i,47.74152,-123.04939,29.4,-1.8,1429.12,37.072,true,true,true
10258678,heart o' the forest trail,olympic national park,port angeles,washington,united states,"{'lat': 48.03515, 'lng': -123.42584}",14.6372,7081.096,257.8608,3,out and back,2,4,110,"['dogs-no', 'forest', 'river', 'wildlife']","['camping', 'hiking', 'trail-running', 'walking']",i,48.03515,-123.42584,26.2,-6.1,1471.28,251.468,true,true,true
10027073,wonderland trail to carter falls and narada falls,mount rainier national park,packwood,washington,united states,"{'lat': 46.76831, 'lng': -121.79061}",14.4269,9012.304,427.9392,5,out and back,2,4.5,85,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']",['hiking'],i,46.76831,-121.79061,28.996,-11.5,1171.9699999999998,472.675,true,true,true
10013518,flapjack lakes trail,olympic national park,lilliwaup,washington,united states,"{'lat': 47.51545, 'lng': -123.32934}",14.3761,22369.826,1114.9584,5,out and back,2,4.5,79,"['dogs-no', 'forest', 'lake', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i,47.51545,-123.32934,30,-2.4,1584.19,58.345000000000006,true,true,false
10002718,paradise glacier caves via skyline trail spur,mount rainier national park,paradise inn,washington,united states,"{'lat': 46.78642, 'lng': -121.73576}",14.0083,8690.436,386.7912,3,out and back,2,4.5,24,"['cave', 'dogs-no', 'views']","['backpacking', 'hiking', 'snowshoeing', 'snowboarding']",i,46.78642,-121.73576,24.896000000000004,-14.2,639.9100000000001,720.0409999999999,true,false,false
10280661,"skyline, glacier vista, upper skyline and golden gate loop",mount rainier national park,paradise inn,washington,united states,"{'lat': 46.78619, 'lng': -121.73611}",13.9618,7402.964,497.7384,3,loop,1,5,96,"['dogs-no', 'river', 'views', 'waterfall', 'wildlife']","['hiking', 'trail-running']",i,46.78619,-121.73611,24.896000000000004,-14.2,639.9100000000001,720.0409999999999,true,false,true
10260902,sunrise rim trail loop and mount fremont lookout,mount rainier national park,ashford,washington,united states,"{'lat': 46.91444, 'lng': -121.64202}",13.862,14001.258,594.9696,3,loop,2,5,69,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,46.91444,-121.64202,23.4,-14.7,639.9100000000001,720.0409999999999,true,true,false
10033261,golden gate trail,mount rainier national park,paradise inn,washington,united states,"{'lat': 46.7865, 'lng': -121.7363}",13.8467,6115.4919999999975,334.9752,3,loop,2,4.5,46,"['dogs-no', 'forest', 'views']","['hiking', 'nature-trips', 'trail-running', 'walking']",i,46.7865,-121.7363,24.896000000000004,-14.2,639.9100000000001,720.0409999999999,true,true,false
10235735,olympic national park switchback trail,olympic national park,port angeles,washington,united states,"{'lat': 47.9867, 'lng': -123.46113}",13.6763,4345.218,441.96,5,out and back,2,4.5,76,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'fishing', 'hiking', 'nature-trips']",i,47.9867,-123.46113,24.496,-12.2,1504.85,601.783,true,true,true
10027748,sahale arm trail to quien sabe glacier,north cascades national park,marblemount,washington,united states,"{'lat': 48.47543, 'lng': -121.07498}",13.4811,19955.81600000001,1651.7112,5,out and back,3,5,16,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'rock-climbing']",i,48.47543,-121.07498,27.4,-15.696,902.71,847.259,true,true,false
10235931,shadow lakes trail,mount rainier national park,packwood,washington,united states,"{'lat': 46.91402, 'lng': -121.64187}",13.395,4184.2840000000015,81.9912,1,out and back,2,4.5,84,"['dogs-no', 'forest', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,46.91402,-121.64187,23.4,-14.7,639.9100000000001,720.0409999999999,true,true,false
10006182,alta vista trail,mount rainier national park,paradise inn,washington,united states,"{'lat': 46.78386, 'lng': -121.74238}",13.309,2896.812,187.7568,3,loop,2,4.5,47,"['dogs-no', 'forest', 'kids', 'partially-paved', 'river', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips', 'walking']",i,46.78386,-121.74238,25.1,-14,639.9100000000001,720.0409999999999,true,true,true
10258685,spruce nature trail,olympic national park,forks,washington,united states,"{'lat': 47.86001, 'lng': -123.93459}",13.3006,2253.076,4.8768,1,loop,2,4,106,"['dogs-no', 'forest', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,47.86001,-123.93459,28.696000000000005,-3.596,2355.71,83.223,true,true,true
10292134,narada falls,mount rainier national park,paradise inn,washington,united states,"{'lat': 46.77516, 'lng': -121.74664}",13.1336,482.802,21.9456,1,out and back,3,4.5,90,"['dogs-no', 'forest', 'kids', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips', 'trail-running', 'walking']",i,46.77516,-121.74664,26.796000000000003,-13.4,639.9100000000001,720.0409999999999,true,true,true
10014969,shriner peak lookout trail,mount rainier national park,randle,washington,united states,"{'lat': 46.80192, 'lng': -121.5551}",13.0985,12070.05,1022.9088,5,out and back,1,4.5,71,"['dogs-no', 'forest', 'views', 'wild-flowers']",['hiking'],i,46.80192,-121.5551,31.2,-10.3,1171.9699999999998,472.675,true,true,false
10027665,chenuis falls trail,mount rainier national park,buckley,washington,united states,"{'lat': 46.99496, 'lng': -121.91649}",12.981,12230.984,127.7112,3,out and back,2,4,60,"['dogs-no', 'forest', 'partially-paved', 'views', 'waterfall', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i,46.99496,-121.91649,28.296000000000003,-7.8,1700.35,237.587,true,true,false
10006664,pyramid mountain trail,olympic national park,port angeles,washington,united states,"{'lat': 48.06578, 'lng': -123.85967}",12.9684,10138.842,767.7912,5,out and back,2,4.5,77,"['dogs-no', 'lake', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i,48.06578,-123.85967,25.596000000000004,-1.496,1863.66,42.553,true,false,false
10003975,tatoosh ridge trail,mount rainier national park,packwood,washington,united states,"{'lat': 46.71303, 'lng': -121.71581}",12.8857,17702.74,1243.8888,7,out and back,1,4.5,55,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['hiking', 'horseback-riding']",i,46.71303,-121.71581,29.5,-11.3,1731.45,489.965,true,true,false
10031566,lakeshore trail and wonderland trail to ipsut pass,mount rainier national park,orting,washington,united states,"{'lat': 46.93317, 'lng': -121.86435}",12.8664,4345.218,82.9056,3,out and back,2,4.5,68,"['dogs-no', 'lake', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'snowshoeing', 'trail-running', 'walking']",i,46.93317,-121.86435,25.496,-12.4,639.9100000000001,720.0409999999999,true,false,false
10008694,mildred point via comet falls,mount rainier national park,paradise inn,washington,united states,"{'lat': 46.77864, 'lng': -121.78353}",12.8072,9816.974,809.8536,5,out and back,2,4.5,68,"['dogs-no', 'views', 'waterfall']","['hiking', 'nature-trips']",i,46.77864,-121.78353,27.5,-12.2,1111,667.464,true,false,false
10007626,eagle peak trail,mount rainier national park,longmire,washington,united states,"{'lat': 46.74759, 'lng': -121.80875}",12.7222,11587.248,930.8592,5,out and back,3,4.5,91,"['dogs-no', 'forest', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running']",i,46.74759,-121.80875,29.296000000000003,-10.8,1731.45,489.965,true,true,false
10016842,dege peak trail,mount rainier national park,ashford,washington,united states,"{'lat': 46.91734, 'lng': -121.58929}",12.6823,4988.9540000000015,249.936,3,out and back,2,4.5,60,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,46.91734,-121.58929,24.2,-14.7,457.81000000000006,534.303,true,true,false
10017466,obstruction point - deer park trail,olympic national park,port angeles,washington,united states,"{'lat': 47.94979, 'lng': -123.26497}",12.5753,22369.826,988.7712,5,out and back,3,4.5,49,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",i,47.94979,-123.26497,24.3,-12,1504.85,601.783,true,true,false
10015909,palisades lakes trail,mount rainier national park,ashford,washington,united states,"{'lat': 46.91765, 'lng': -121.58781}",12.406,11265.38,497.7384,3,out and back,3,4.5,63,"['dogs-no', 'lake', 'wild-flowers', 'wildlife']",['hiking'],i,46.91765,-121.58781,24.5,-14.4,457.81000000000006,534.303,true,false,false
10271840,marymere falls trail from lake crescent lodge,olympic national park,port angeles,washington,united states,"{'lat': 48.05731, 'lng': -123.79917}",12.3782,3218.68,92.964,1,out and back,3,4.5,70,"['dogs-no', 'forest', 'kids', 'views', 'waterfall']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,48.05731,-123.79917,25.896000000000004,-1.796,1863.66,42.553,true,true,false
10002047,deer lake trail,olympic national park,port angeles,washington,united states,"{'lat': 47.95356, 'lng': -123.83299}",12.075,10138.842,589.788,3,out and back,2,4,49,"['dogs-no', 'forest', 'lake', 'river', 'views', 'waterfall', 'wild-flowers']","['birding', 'camping', 'hiking', 'nature-trips', 'walking']",i,47.95356,-123.83299,23.4,-3.896,1471.28,251.468,true,true,true
10027111,dewey lake trail,mount rainier national park,ashford,washington,united states,"{'lat': 46.87407, 'lng': -121.51615}",11.9782,9656.04,390.7536,3,out and back,2,4.5,61,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips', 'walking']",i,46.87407,-121.51615,25.996,-13.6,457.81000000000006,534.303,true,true,false
10030085,lower south fork skokomish trail,olympic national park,hoodsport,washington,united states,"{'lat': 47.41887, 'lng': -123.32941}",11.9014,16254.334,342.9,3,out and back,2,4,80,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'mountain-biking', 'nature-trips', 'walking']",i,47.41887,-123.32941,30.296000000000003,-2.1,1751.2599999999998,58.93299999999999,true,true,true
10041487,sourdough gap (past sheep lake),mount rainier national park,ashford,washington,united states,"{'lat': 46.8751, 'lng': -121.51795}",11.8922,10782.578,438.912,3,out and back,2,4.5,67,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']",['hiking'],i,46.8751,-121.51795,26,-13.596,457.81000000000006,534.303,true,true,false
10036450,olympic coast south trail,olympic national park,forks,washington,united states,"{'lat': 47.74926, 'lng': -124.41879}",11.889,25588.506,693.7248,5,point to point,2,5,39,"['beach', 'cave', 'dogs-no', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'nature-trips', 'trail-running', 'fly-fishing']",i,47.74926,-124.41879,21.096000000000004,0.3,2468.96,19.74,true,true,true
10260898,crystal peak trail,mount rainier national park,ashford,washington,united states,"{'lat': 46.92273, 'lng': -121.53331}",11.8001,11104.446000000002,912.876,3,out and back,2,4.5,70,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,46.92273,-121.53331,29.7,-11.3,735.5,518.8889999999999,true,true,false
10034325,skyscraper mountain via wonderland trail,mount rainier national park,ashford,washington,united states,"{'lat': 46.91434, 'lng': -121.64278}",11.6412,12713.786,527.9136,5,out and back,2,4.5,41,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running']",i,46.91434,-121.64278,23.4,-14.7,639.9100000000001,720.0409999999999,true,true,false
10003896,paradise glacier trail,mount rainier national park,paradise inn,washington,united states,"{'lat': 46.78934, 'lng': -121.72596}",11.5249,5632.69,321.8688,3,out and back,1,4.5,26,"['cave', 'dogs-no', 'river', 'views', 'wildlife']","['hiking', 'nature-trips', 'snowshoeing', 'trail-running']",i,46.78934,-121.72596,25.296000000000003,-13.8,639.9100000000001,720.0409999999999,true,false,true
10293169,glacier vista loop via skyline trail,mount rainier national park,ashford,washington,united states,"{'lat': 46.78651, 'lng': -121.73651}",11.4583,4184.2840000000015,279.8064,1,loop,3,4.5,36,"['dogs-no', 'kids', 'partially-paved', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i,46.78651,-121.73651,24.896000000000004,-14.2,639.9100000000001,720.0409999999999,true,false,false
10033378,blue mountain trail,olympic national park,port angeles,washington,united states,"{'lat': 47.95642, 'lng': -123.25986}",11.3494,643.736,39.9288,1,loop,2,4.5,24,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,47.95642,-123.25986,22.196000000000005,-14.5,1504.85,601.783,true,true,false
10000853,humes ranch loop trail,olympic national park,port angeles,washington,united states,"{'lat': 47.96786, 'lng': -123.58245}",11.2113,9495.106,313.944,3,loop,3,4.5,20,"['dogs-no', 'forest', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,47.96786,-123.58245,24.396000000000004,-3.3,1471.28,251.468,true,true,true
10292659,hoh river trail to blue glacier trail,olympic national park,forks,washington,united states,"{'lat': 47.86042, 'lng': -123.93462}",11.0216,54717.56,1836.7248,5,out and back,2,4.5,37,"['dogs-no', 'forest', 'lake', 'views']","['backpacking', 'camping', 'hiking', 'nature-trips', 'trail-running']",i,47.86042,-123.93462,28.696000000000005,-3.596,2355.71,83.223,true,true,false
10038472,wonderland trail ipsut creek loop to ipsut pass and mowich lake,mount rainier national park,orting,washington,united states,"{'lat': 46.93264, 'lng': -121.86336}",11.0211,28163.45,1423.7208,5,loop,2,4.5,44,"['dogs-no', 'forest', 'lake', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running']",i,46.93264,-121.86336,25.596000000000004,-12.3,639.9100000000001,720.0409999999999,true,true,true
10041552,shi shi to ozette river beach trail,olympic national park,la push,washington,united states,"{'lat': 48.27525, 'lng': -124.67867}",10.9986,28324.384,759.8664,3,out and back,2,4.5,27,"['beach', 'dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'rock-climbing', 'trail-running', 'walking']",i,48.27525,-124.67867,22.096000000000004,1.1,1844.15,18.984,true,true,false
10287498,mount washington,olympic national park,lilliwaup,washington,united states,"{'lat': 47.51888, 'lng': -123.23697}",10.9708,6598.294,978.7128,5,out and back,2,4.5,39,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i,47.51888,-123.23697,26.8,-9,1301.84,462.434,true,true,false
10015096,grand pass trail,olympic national park,port angeles,washington,united states,"{'lat': 47.91836, 'lng': -123.3822}",10.9603,22530.76,1788.8712,7,out and back,2,5,28,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking']",i,47.91836,-123.3822,22.8,-13.6,1504.85,601.783,true,true,true
10006966,trail of the shadows trail,mount rainier national park,longmire,washington,united states,"{'lat': 46.75004, 'lng': -121.81321}",10.9462,1126.538,11.8872,1,loop,3,4,86,"['dogs-no', 'forest', 'kids', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i,46.75004,-121.81321,29.996,-10.5,1731.45,489.965,true,true,false
10453941,carter falls,mount rainier national park,packwood,washington,united states,"{'lat': 46.76687, 'lng': -121.7908}",10.8078,4345.218,168.8592,1,out and back,3,4,112,"['forest', 'kids', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips']",i,46.76687,-121.7908,29.096000000000004,-11.4,1171.9699999999998,472.675,false,true,true
10028831,grand park trail past lake eleanor,mount rainier national park,carbonado,washington,united states,"{'lat': 46.99633, 'lng': -121.6417}",10.666,13035.654,435.864,3,out and back,2,4.5,59,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,46.99633,-121.6417,26.2,-12.5,639.9100000000001,720.0409999999999,true,true,false
10005290,sol duc falls nature trail to appleton pass trail,olympic national park,forks,washington,united states,"{'lat': 47.95511, 'lng': -123.83522}",10.6441,15288.73,590.7024,5,out and back,1,4.5,38,"['dogs-no', 'forest', 'hot-springs', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",i,47.95511,-123.83522,23.4,-3.896,1471.28,251.468,true,true,true
10235710,north fork skokomish river trail,olympic national park,lilliwaup,washington,united states,"{'lat': 47.51611, 'lng': -123.32797}",10.5381,37819.49,1574.9016,5,out and back,3,4.5,52,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking']",i,47.51611,-123.32797,29.796000000000003,-2.6,1584.19,58.345000000000006,true,true,true
10236214,trail of the cedars nature walk,north cascades national park,marblemount,washington,united states,"{'lat': 48.67253, 'lng': -121.24657}",10.5321,3057.746,21.9456,1,loop,1,4,48,"['dogs-no', 'forest', 'kids', 'river', 'wild-flowers']","['hiking', 'walking']",i,48.67253,-121.24657,33.196000000000005,-9.8,1449.25,725.725,true,true,true
10012300,mount rainier northern loop trail,mount rainier national park,ashford,washington,united states,"{'lat': 46.91577, 'lng': -121.64369}",10.5171,50211.408,2838.9072,7,loop,2,4.5,30,"['dogs-no', 'forest', 'lake', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'hiking']",i,46.91577,-121.64369,23.3,-14.8,639.9100000000001,720.0409999999999,true,true,true
10235717,black and white lakes primitive trail,olympic national park,lilliwaup,washington,united states,"{'lat': 47.51523, 'lng': -123.32909}",10.3849,23979.166,1339.9008,5,loop,1,4,13,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'nature-trips', 'fly-fishing']",i,47.51523,-123.32909,29.896000000000004,-2.5,1584.19,58.345000000000006,true,true,false
10001814,owyhigh lakes trail,mount rainier national park,carbonado,washington,united states,"{'lat': 46.89089, 'lng': -121.59658}",10.28,12070.05,490.728,3,out and back,1,4.5,52,"['lake', 'views']",['hiking'],i,46.89089,-121.59658,29.4,-11.6,792.15,585.123,false,false,false
10241407,peabody creek trail,olympic national park,port angeles,washington,united states,"{'lat': 48.09987, 'lng': -123.43007}",10.2457,7563.898,303.8856,3,out and back,2,4,66,"['dogs-leash', 'forest', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,48.09987,-123.43007,25.396000000000004,-1.896,1471.28,251.468,false,true,true
10015972,moraine trail,mount rainier national park,paradise inn,washington,united states,"{'lat': 46.78475, 'lng': -121.74164}",10.2325,4023.35,191.7192,3,out and back,1,4.5,19,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'trail-running', 'walking']",i,46.78475,-121.74164,24.996,-14.1,639.9100000000001,720.0409999999999,true,false,false
10111790,mowich lake to mystic lake trail,mount rainier national park,orting,washington,united states,"{'lat': 46.93344, 'lng': -121.86518}",10.1986,36692.95200000001,2672.7912,5,out and back,2,4.5,10,"['dogs-no', 'forest', 'lake', 'river', 'views', 'waterfall', 'wild-flowers']","['backpacking', 'camping', 'hiking']",i,46.93344,-121.86518,25.496,-12.4,639.9100000000001,720.0409999999999,true,true,true
10017609,deer ridge trail,olympic national park,sequim,washington,united states,"{'lat': 47.9652, 'lng': -123.19346}",10.0549,14805.928,899.7696,5,out and back,2,4.5,46,"['dogs-no', 'forest', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips']",i,47.9652,-123.19346,24.2,-7.896,1164.35,275.75100000000003,true,true,false
10240316,third beach to hoh river,olympic national park,forks,washington,united states,"{'lat': 47.89044, 'lng': -124.59899}",10.0088,24622.902,610.8192,3,point to point,2,4.5,30,"['beach', 'dogs-no', 'river', 'views', 'wild-flowers']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'surfing', 'walking']",i,47.89044,-124.59899,23.3,-0.3,1928.53,24.437,true,false,true
10040050,olympic peninsula loop drive,olympic national park,olympia,washington,united states,"{'lat': 47.02164, 'lng': -122.90689}",9.9486,529794.728,5096.8656,1,loop,2,4.5,18,"['beach', 'forest', 'lake', 'kids', 'hot-springs', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'camping', 'fishing', 'nature-trips', 'scenic-driving', 'sea-kayaking']",i,47.02164,-122.90689,31.6,-1.5,1202.42,16.443,false,true,true
10009920,madcap falls trail,mount rainier national park,longmire,washington,united states,"{'lat': 46.76646, 'lng': -121.79048}",9.9208,4667.085999999998,196.9008,1,out and back,2,4,24,"['dogs-no', 'kids', 'waterfall']",['hiking'],i,46.76646,-121.79048,29.096000000000004,-11.4,1171.9699999999998,472.675,true,false,false
10013477,wagonwheel lake trail,olympic national park,lilliwaup,washington,united states,"{'lat': 47.51591, 'lng': -123.32791}",9.9065,7885.766,1016.8128,7,out and back,3,4.5,51,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",i,47.51591,-123.32791,29.796000000000003,-2.6,1584.19,58.345000000000006,true,true,false
10042509,mount muller trail,olympic national park,port angeles,washington,united states,"{'lat': 48.07577, 'lng': -124.01309}",9.7995,20921.42,1033.8816,5,loop,1,4.5,34,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'hiking', 'mountain-biking', 'nature-trips', 'horseback-riding']",i,48.07577,-124.01309,24.8,-1.7,1890.06,93.695,true,true,false
10296333,plummer peak via pinnacle peak trail,mount rainier national park,paradise inn,washington,united states,"{'lat': 46.76844, 'lng': -121.73141}",9.7988,5149.888,439.8264,5,out and back,1,4.5,47,"['dogs-no', 'forest', 'views', 'wildlife']","['hiking', 'trail-running']",i,46.76844,-121.73141,26.4,-13.7,639.9100000000001,720.0409999999999,true,true,false
10292276,tahoma creek suspension bridge,mount rainier national park,longmire,washington,united states,"{'lat': 46.78001, 'lng': -121.8853}",9.6789,10138.842,441.96,3,out and back,1,4,45,"['dogs-no', 'forest', 'river', 'views']","['hiking', 'nature-trips', 'trail-running', 'walking']",i,46.78001,-121.8853,28.5,-10,1731.45,489.965,true,true,true
10264024,moments in time trail,olympic national park,port angeles,washington,united states,"{'lat': 48.05946, 'lng': -123.79745}",9.666,1126.538,2.7432,1,loop,2,4,38,"['beach', 'dogs-no', 'forest', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,48.05946,-123.79745,25.796000000000003,-1.896,1863.66,42.553,true,true,false
10028811,dead horse creek trail,mount rainier national park,paradise inn,washington,united states,"{'lat': 46.78497, 'lng': -121.7416}",9.6354,3540.548,220.98,1,out and back,2,4.5,33,"['dogs-no', 'forest', 'kids', 'wild-flowers']",['hiking'],i,46.78497,-121.7416,24.996,-14.1,639.9100000000001,720.0409999999999,true,true,false
10235986,berkeley park trail,mount rainier national park,ashford,washington,united states,"{'lat': 46.91444, 'lng': -121.64262}",9.6,11265.38,512.9784,3,out and back,1,4.5,26,"['dogs-no', 'kids', 'river', 'views', 'wild-flowers']","['camping', 'hiking', 'trail-running']",i,46.91444,-121.64262,23.4,-14.7,639.9100000000001,720.0409999999999,true,false,true
10292490,spruce nature trail and hall of mosses loop,olympic national park,joyce,washington,united states,"{'lat': 47.8602, 'lng': -123.93449}",9.5826,3379.614,24.9936,1,loop,1,4.5,37,"['dogs-no', 'forest', 'kids', 'river', 'wildlife']","['hiking', 'nature-trips', 'walking']",i,47.8602,-123.93449,28.696000000000005,-3.596,2355.71,83.223,true,true,true
10260901,burroughs mountain loop via glacier basin,mount rainier national park,ashford,washington,united states,"{'lat': 46.90221, 'lng': -121.6428}",9.5503,16576.202,993.9528,5,loop,2,5,36,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'trail-running']",i,46.90221,-121.6428,28.2,-12.8,639.9100000000001,720.0409999999999,true,true,false
10020862,elwha river trail,olympic national park,port angeles,washington,united states,"{'lat': 47.96785, 'lng': -123.58248}",9.5029,41360.038,1863.852,3,point to point,2,4.5,24,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'walking']",i,47.96785,-123.58248,24.396000000000004,-3.3,1471.28,251.468,true,true,true
10040077,deer park road,olympic national park,port angeles,washington,united states,"{'lat': 48.04284, 'lng': -123.33987}",9.3978,18990.212,1357.884,3,point to point,2,4.5,23,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['nature-trips', 'off-road-driving', 'scenic-driving']",i,48.04284,-123.33987,24.5,-2.7,1252.7399999999998,204.022,true,true,false
10012494,grand lake via badger valley trail,olympic national park,port angeles,washington,united states,"{'lat': 47.9184, 'lng': -123.38219}",9.3384,13357.522,862.8888,5,out and back,2,5,12,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",i,47.9184,-123.38219,22.8,-13.6,1504.85,601.783,true,true,true
10235713,gladys divide primitive trail,olympic national park,lilliwaup,washington,united states,"{'lat': 47.51612, 'lng': -123.32797}",9.319,26393.176,1424.94,5,out and back,2,5,18,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i,47.51612,-123.32797,29.796000000000003,-2.6,1584.19,58.345000000000006,true,true,true
10272164,high divide and seven lakes basin,olympic national park,port angeles,washington,united states,"{'lat': 47.95477, 'lng': -123.83458}",9.2802,34761.744,2075.9928,5,loop,2,5,12,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",i,47.95477,-123.83458,23.5,-3.7,1471.28,251.468,true,true,false
